Hour,Minute,Seconds,Latitude deg*10001750/90,Longitude deg*65536*65536/360,Altitude meters,Current mass slugs,TAT degCelsius*256,IAS kts*128,Prop1 thrust lbf,Pitch deg*(-1)*65536*65536/360,Incidence Alpha rad,Incidence Beta rad,Dynamic pressure lbf_sqft,Ambient pressure hPa,Ambient temperature degCelsius,Bank angle deg*65536*65536/360,Heading deg*65536*65536/360,Variometer reading (TAS z body) ft_sec,Engine N1% *65536/N1scaler,Engine N1scaler,Empty weight lbs*256,Payload weight lbs*256,Reciprocating engine power hp*550
0238,0239,023A,0564,056C,0574,30C8,11D0,02BC,2410,0578,2ED0,2ED8,30D8,3498,34A8,057C,0580,3188,0898,08C8,1330,1400,3820
15,15,38,4674672,16550136,2077,71.3624027396104,206,10083,252.913826410213,-23418806,0.0697666054088497,-0.0016910182218304,20.9990799491516,787.489562988281,-0.206769689917564,-21402403,1800371257,-10.2283718337598,12831,10800,422400,0,46220.4876826285
15,15,39,4674633,16554789,2075,71.3620840377388,215,10169,250.166899827051,-29359479,0.0812501014978868,0.00256306980114921,21.4134090646878,787.687072753906,-0.193764805793762,-20406514,1801828777,-12.0241702757903,12847,10800,422400,0,46059.235507546
15,15,40,4674593,16559422,2074,71.3617805121469,222,10288,245.645712218974,-38022545,0.0664818634429579,0.00724188566436328,21.8805986534381,787.785827636719,-0.187256947159767,-21811880,1805444825,-9.94825923312369,12859,10801,422400,0,45943.3081978312
15,15,41,4674553,16564026,2074,71.3614618102753,223,10280,246.454724304043,-50672269,0.0775553540273529,-0.00122400039462015,21.8729534966459,787.785827636719,-0.183753743767738,-20450861,1810013275,-11.6005365611431,12864,10800,422400,0,45887.037951189
15,15,42,4674513,16568587,2074,71.3611582846834,217,10167,251.531531035292,-66193278,0.0789018639169293,0.00203446680969302,21.4087301686498,787.785827636719,-0.183741956949234,-18021246,1814130832,-11.6756084657165,12865,10800,422400,0,45871.9121891029
15,15,43,4674473,16573114,2076,71.3608395828118,212,10127,252.568826472048,-66167595,0.0676542903723148,0.00891620530478593,21.2296995703601,787.588317871094,-0.195910185575485,-16242212,1817952776,-9.97272509166404,12859,10800,422400,0,45922.6553186278
15,15,44,4674433,16577581,2077,71.3605360572199,207,10053,255.268432048318,-71525356,0.0762143905418089,-0.00867033364146652,20.9529309857815,787.489562988281,-0.203207179903984,-15375864,1825461813,-11.1593069135754,12851,10799,422400,0,45990.3843700371
15,15,45,4674394,16581997,2078,71.3602173553484,199,9927,259.977791449671,-71477981,0.0715651370015228,0.00867428254339772,20.4209999585902,787.390808105469,-0.209691613912582,-10856427,1821874818,-10.3464093491348,12837,10800,422400,0,46132.9498577711
15,15,46,4674354,16586378,2080,71.3599062416166,198,9991,256.649360705402,-62210926,0.0676747069586718,0.00309131680422099,20.6494819371579,787.193298339844,-0.222621500492096,-11256726,1827623127,-9.84075308638632,12831,10800,422400,0,46185.4266165938
15,15,47,4674315,16590732,2081,71.3595951278849,195,9965,257.526390629999,-56579271,0.0552728113586776,-0.00904137113640407,20.5318436191401,787.094543457031,-0.229156568646431,-15745385,1833369951,-8.01658841376367,12830,10800,422400,0,46185.1210672122
15,15,48,4674275,16595053,2082,71.3592764260133,191,9938,258.900720291292,-52325316,0.0560988320278895,0.00248821723238864,20.3556783732463,786.995788574219,-0.235641196370125,-16852640,1831695469,-8.10200397062477,12822,10800,422400,0,46259.1103603149
15,15,49,4674236,16599345,2082,71.3589653122816,187,9827,263.680446955726,-52217707,0.0788114888741427,0.0170859598127778,19.9826275287943,786.995788574219,-0.235630080103874,-9944960,1827329739,-11.2701100432306,12817,10799,422400,0,46309.7915332515
15,15,50,4674194,16603840,2083,71.3586541985498,189,9917,259.484907378024,-44761402,0.0718751646216894,0.0172873345711313,20.3373394633844,786.897094726563,-0.242114439606667,-6033412,1831603716,-10.3713298171311,12820,10800,422400,0,46269.1509940377
15,15,51,4674154,16608119,2083,71.3583354966783,194,9969,257.290232334203,-61342506,0.0945280346925656,0.0140182126473281,20.6215299648922,786.897094726563,-0.238613665103912,-2514248,1826921127,-13.7271909808069,12823,10800,422400,0,46242.5645197976
15,15,52,4674115,16612390,2083,71.3580319710863,191,9930,259.313591021077,-50446356,0.0727828783315355,0.0310769844886795,20.3968168893237,786.897094726563,-0.23860277235508,7485008,1814379919,-10.5140044763242,12825,10800,422400,0,46224.3172569854
15,15,53,4674075,16616697,2084,71.3577132692148,190,9927,258.754660224414,-47601256,0.0756170293258111,0.0047871506375473,20.4364492374656,786.798278808594,-0.245088621973991,13891256,1830633107,-10.9389443713916,12826,10800,422400,0,46206.8747688293
15,15,54,4674035,16621024,2084,71.3574021554831,192,10004,255.827901922792,-43244042,0.0594551932580211,0.00463152831654404,20.6529617047275,786.798278808594,-0.245077684521675,16753762,1822288520,-8.64952826628857,12827,10800,422400,0,46201.0115752806
15,15,55,4673995,16625390,2083,71.3570910417513,194,9993,256.541356341278,-38298792,0.0628396368398237,0.00957548594463675,20.646817656531,786.897094726563,-0.238569930195808,21729714,1820687909,-9.13912116997812,12833,10800,422400,0,46143.77190232
15,15,56,4673956,16629807,2083,71.3567723398798,198,10068,258.368677079314,-34873760,0.0663438193658897,-0.0107461095456343,20.9542020134617,786.897094726563,-0.238558873534203,21782089,1824051734,-9.71946455128833,12903,10804,422400,0,48722.3456210953
15,15,57,4673916,16634272,2082,71.3564460498684,197,10031,264.705607007573,-32901818,0.0682728397971597,0.00451023620476895,20.8141256493545,786.995788574219,-0.232864052057266,20970848,1814931030,-9.96805642968599,12961,10801,422400,0,48083.8300274214
